                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.3937,                 1.1847,                 1.6535,                0.95041,                0.63891,                0.77609,                0.51315,                 1.3462,                 1.1125,                 1.6744,              0.0009968,              0.0009968,              0.0009968
                    154,                 1.4647,                 1.3208,                 1.6982,                0.81945,                0.70833,                0.77862,                0.50464,                 1.3431,                 1.1203,                 1.6152,              0.0009902,              0.0009902,              0.0009902
                    155,                 1.3946,                 1.2808,                 1.6568,                0.87112,                 0.7375,                0.80152,                0.52549,                  1.288,                 1.0929,                 1.5929,              0.0009836,              0.0009836,              0.0009836
                    156,                 1.3893,                 1.2474,                 1.6763,                0.82312,                0.67863,                0.77597,                0.51192,                  1.246,                 1.1694,                 1.5391,               0.000977,               0.000977,               0.000977
                    157,                 1.4097,                 1.2262,                 1.6627,                0.85451,                 0.6875,                0.79283,                0.54389,                 1.2546,                 1.0682,                 1.5569,              0.0009704,              0.0009704,              0.0009704
                    158,                 1.3612,                 1.1388,                 1.6501,                0.85277,                0.72399,                0.78781,                0.51431,                 1.3769,                 1.0915,                  1.656,              0.0009638,              0.0009638,              0.0009638
                    159,                 1.3826,                 1.2228,                  1.588,                0.80923,                0.70417,                0.78234,                0.52942,                 1.2827,                 1.1986,                 1.5632,              0.0009572,              0.0009572,              0.0009572
                    160,                 1.4049,                  1.146,                 1.6005,                0.92806,                 0.6625,                0.79102,                0.53912,                  1.259,                 1.1688,                 1.5457,              0.0009506,              0.0009506,              0.0009506
                    161,                 1.4199,                 1.2543,                 1.6694,                0.91099,                0.68228,                0.79287,                0.54076,                  1.243,                 1.0703,                 1.5468,               0.000944,               0.000944,               0.000944
                    162,                 1.3578,                 1.1657,                 1.5987,                0.95507,                0.69167,                0.80232,                0.55306,                 1.2346,                 1.0018,                 1.5605,              0.0009374,              0.0009374,              0.0009374
                    163,                   1.38,                 1.2053,                 1.6845,                0.83927,                 0.7625,                0.82289,                0.57052,                 1.2157,                0.97481,                 1.5265,              0.0009308,              0.0009308,              0.0009308
                    164,                 1.3984,                 1.2495,                 1.6518,                0.87834,                0.69191,                0.79932,                0.53092,                 1.2995,                 1.0839,                 1.5739,              0.0009242,              0.0009242,              0.0009242
                    165,                 1.3566,                   1.13,                 1.6081,                0.92207,                  0.725,                0.81423,                0.55635,                  1.223,                 1.0716,                 1.5266,              0.0009176,              0.0009176,              0.0009176
                    166,                 1.3261,                 1.1503,                 1.6269,                0.88637,                0.74583,                0.81689,                0.55288,                 1.2546,                0.99093,                 1.5305,               0.000911,               0.000911,               0.000911
                    167,                  1.367,                 1.2209,                 1.6133,                0.85396,                0.75833,                0.81248,                0.54914,                 1.2789,                0.98026,                 1.5433,              0.0009044,              0.0009044,              0.0009044
                    168,                 1.3147,                 1.1057,                 1.5883,                0.89833,                   0.75,                0.82411,                0.57548,                 1.2201,                0.99924,                 1.4989,              0.0008978,              0.0008978,              0.0008978
                    169,                 1.3306,                  1.182,                 1.6042,                0.92794,                 0.7512,                0.83145,                0.57139,                 1.2593,                 1.0135,                 1.5275,              0.0008912,              0.0008912,              0.0008912
                    170,                 1.3482,                 1.1722,                 1.6007,                0.90395,                0.70588,                0.81612,                0.53651,                 1.2848,                 1.0374,                 1.5253,              0.0008846,              0.0008846,              0.0008846
                    171,                 1.3334,                 1.1023,                 1.6127,                0.88934,                0.73667,                0.82448,                0.56597,                 1.2274,                0.97994,                  1.502,               0.000878,               0.000878,               0.000878
                    172,                 1.3226,                 1.1833,                 1.6122,                0.91448,                0.66832,                0.77489,                0.51677,                 1.2947,                 1.1428,                 1.5568,              0.0008714,              0.0008714,              0.0008714
                    173,                 1.3155,                 1.1684,                 1.5846,                0.93363,                0.70833,                0.80175,                0.56527,                 1.2199,                 1.0054,                 1.4885,              0.0008648,              0.0008648,              0.0008648
                    174,                 1.3383,                 1.1361,                 1.6235,                0.88276,                 0.7625,                0.82162,                0.57851,                 1.1966,                0.96385,                 1.4943,              0.0008582,              0.0008582,              0.0008582
                    175,                 1.3969,                 1.1328,                 1.5684,                0.92845,                  0.725,                 0.8249,                0.58285,                 1.1779,                0.96168,                 1.4845,              0.0008516,              0.0008516,              0.0008516
                    176,                  1.319,                 1.1837,                 1.6582,                0.85826,                 0.7821,                0.82367,                0.57792,                 1.1647,                0.99953,                 1.4722,               0.000845,               0.000845,               0.000845
                    177,                 1.2914,                 1.1003,                 1.5403,                0.89561,                  0.725,                0.81946,                0.56926,                 1.2083,                0.98276,                 1.5134,              0.0008384,              0.0008384,              0.0008384
                    178,                 1.3126,                 1.1545,                  1.599,                0.88872,                 0.7375,                0.82092,                0.58137,                 1.1472,                0.95958,                 1.4502,              0.0008318,              0.0008318,              0.0008318
                    179,                 1.3147,                  1.115,                 1.6639,                0.90925,                 0.7625,                0.83054,                0.58531,                 1.1437,                  0.935,                 1.4562,              0.0008252,              0.0008252,              0.0008252
                    180,                 1.2928,                 1.1325,                 1.5452,                0.91453,                 0.7625,                0.83214,                0.57441,                 1.1847,                0.92533,                 1.4749,              0.0008186,              0.0008186,              0.0008186
                    181,                 1.2768,                 1.0772,                 1.5212,                0.90556,                0.73333,                0.82082,                0.57859,                 1.1646,                0.99275,                 1.4651,               0.000812,               0.000812,               0.000812
                    182,                  1.294,                 1.1251,                 1.6075,                0.92053,                    0.7,                0.80628,                0.55286,                 1.2025,                 1.1863,                 1.5016,              0.0008054,              0.0008054,              0.0008054
                    183,                  1.315,                 1.1158,                 1.5777,                0.91197,                 0.7375,                0.82361,                0.57213,                 1.1779,                 1.1159,                  1.505,              0.0007988,              0.0007988,              0.0007988
                    184,                 1.2863,                 1.0911,                  1.595,                0.92343,                0.75373,                0.83879,                0.59384,                 1.1468,                 0.8808,                 1.4655,              0.0007922,              0.0007922,              0.0007922
                    185,                  1.277,                 1.1176,                 1.5829,                0.89053,                0.77958,                0.83784,                 0.5954,                  1.132,                0.88803,                 1.4485,              0.0007856,              0.0007856,              0.0007856
                    186,                 1.3092,                 1.0547,                 1.5679,                0.88951,                0.73796,                0.81856,                0.58521,                 1.1515,                0.96162,                 1.4742,               0.000779,               0.000779,               0.000779
                    187,                 1.3522,                 1.1524,                 1.6536,                0.92173,                0.73602,                0.82249,                0.57996,                 1.1417,                 1.0077,                 1.4305,              0.0007724,              0.0007724,              0.0007724
                    188,                 1.3075,                  1.113,                 1.5367,                0.88166,                0.72083,                0.81303,                0.54309,                 1.2539,                0.97195,                 1.4827,              0.0007658,              0.0007658,              0.0007658
                    189,                 1.2958,                 1.0922,                 1.5605,                0.86624,                 0.7875,                 0.8373,                 0.5792,                 1.1941,                0.88831,                 1.4957,              0.0007592,              0.0007592,              0.0007592
                    190,                 1.3351,                 1.0767,                 1.6206,                0.93062,                0.78248,                0.83861,                0.60426,                 1.1203,                0.87533,                 1.4168,              0.0007526,              0.0007526,              0.0007526
                    191,                 1.2156,                 1.0135,                 1.5214,                0.93898,                 0.7625,                0.83808,                0.60162,                 1.1027,                0.90056,                  1.409,               0.000746,               0.000746,               0.000746
                    192,                 1.2348,                 1.0027,                 1.4957,                0.96517,                0.75417,                 0.8404,                0.58338,                 1.1778,                0.87415,                 1.4741,              0.0007394,              0.0007394,              0.0007394
                    193,                 1.2847,                 1.0905,                 1.5519,                0.89003,                0.77563,                0.83026,                0.59162,                 1.1432,                0.89689,                 1.4416,              0.0007328,              0.0007328,              0.0007328
                    194,                 1.2499,                 1.0369,                 1.5053,                0.86987,                  0.752,                 0.8223,                0.58479,                 1.1404,                0.90371,                 1.4242,              0.0007262,              0.0007262,              0.0007262
                    195,                  1.294,                 1.0685,                 1.5683,                0.91542,                0.74167,                0.83448,                0.60401,                 1.1005,                0.87422,                 1.4195,              0.0007196,              0.0007196,              0.0007196
                    196,                 1.2876,                 1.1242,                 1.5254,                0.93392,                0.76561,                0.83818,                0.58633,                 1.1437,                0.99032,                 1.4379,               0.000713,               0.000713,               0.000713
                    197,                 1.2381,                 1.0964,                 1.5486,                 0.9018,                0.79167,                0.83073,                0.58998,                 1.1227,                0.98833,                  1.423,              0.0007064,              0.0007064,              0.0007064
                    198,                 1.1658,                  1.009,                 1.4883,                0.97662,                 0.7625,                0.84609,                0.61626,                 1.0991,                0.86251,                 1.3995,              0.0006998,              0.0006998,              0.0006998
                    199,                 1.2148,                 1.0187,                 1.5268,                0.93255,                0.77917,                0.84529,                0.62543,                 1.0839,                0.83839,                 1.3946,              0.0006932,              0.0006932,              0.0006932
                    200,                 1.2326,                 1.0272,                 1.4884,                0.89108,                 0.7875,                0.83826,                 0.6086,                 1.0994,                0.85349,                 1.4167,              0.0006866,              0.0006866,              0.0006866
                    201,                 1.1499,                0.96986,                 1.4795,                0.92777,                0.75833,                0.84048,                0.62085,                  1.084,                0.84737,                 1.3805,                0.00068,                0.00068,                0.00068
                    202,                 1.2821,                 1.0591,                  1.573,                0.92339,                0.75329,                0.82436,                0.60695,                 1.0714,                0.91226,                 1.3821,              0.0006734,              0.0006734,              0.0006734
                    203,                 1.2863,                 1.1025,                 1.5551,                0.93857,                0.77083,                 0.8354,                 0.6037,                 1.0944,                 0.8769,                 1.3836,              0.0006668,              0.0006668,              0.0006668
                    204,                 1.2613,                 1.0529,                 1.5491,                0.94367,                0.79167,                0.84267,                0.59206,                 1.1472,                0.85701,                 1.4261,              0.0006602,              0.0006602,              0.0006602
                    205,                 1.2439,                 1.0638,                 1.5179,                0.93478,                0.77634,                0.84404,                0.61736,                 1.0988,                0.83227,                 1.3911,              0.0006536,              0.0006536,              0.0006536
                    206,                 1.2644,                  1.036,                 1.5149,                0.91925,                0.79167,                0.84763,                0.61346,                 1.0893,                0.83218,                 1.3591,               0.000647,               0.000647,               0.000647
                    207,                 1.2134,                 1.0344,                 1.4908,                0.94906,                0.77633,                0.84346,                0.60575,                 1.1127,                0.83757,                  1.416,              0.0006404,              0.0006404,              0.0006404
                    208,                 1.2037,                 1.0375,                 1.4926,                0.89289,                  0.775,                0.82885,                0.60256,                 1.0624,                0.94704,                 1.3734,              0.0006338,              0.0006338,              0.0006338
                    209,                 1.2343,                 1.0037,                 1.5716,                0.89026,                0.77748,                0.83043,                0.58857,                 1.1086,                0.98925,                 1.3884,              0.0006272,              0.0006272,              0.0006272
                    210,                  1.146,                0.95568,                 1.4582,                0.92193,                0.78333,                0.83846,                0.61739,                 1.0454,                0.84228,                 1.3531,              0.0006206,              0.0006206,              0.0006206
                    211,                 1.1716,                0.97995,                 1.5014,                0.94385,                0.77046,                0.84269,                0.61697,                 1.0799,                0.81582,                 1.3799,               0.000614,               0.000614,               0.000614
                    212,                 1.2529,                 1.0526,                 1.5272,                0.95128,                0.77083,                0.84532,                0.62205,                 1.0676,                0.80655,                 1.3625,              0.0006074,              0.0006074,              0.0006074
                    213,                 1.2782,                 1.0833,                 1.5257,                0.96375,                0.76667,                0.84587,                0.61209,                 1.0719,                0.80943,                 1.3642,              0.0006008,              0.0006008,              0.0006008
                    214,                 1.2281,                 1.0401,                 1.5084,                0.90257,                  0.775,                0.83673,                0.60978,                 1.0642,                0.88652,                 1.3525,              0.0005942,              0.0005942,              0.0005942
                    215,                 1.2222,                 1.0274,                 1.5173,                 0.9375,                0.77917,                0.84308,                0.62353,                 1.0727,                0.87559,                 1.3618,              0.0005876,              0.0005876,              0.0005876
                    216,                 1.1863,                 1.0049,                 1.4866,                0.93202,                0.77083,                0.84409,                0.62107,                 1.0874,                0.87029,                 1.4032,               0.000581,               0.000581,               0.000581
                    217,                 1.1461,                0.96179,                 1.4776,                 0.9457,                0.78333,                0.84928,                0.63951,                 1.0409,                0.80224,                 1.3489,              0.0005744,              0.0005744,              0.0005744
                    218,                 1.2083,                0.99554,                 1.4779,                0.96795,                0.75514,                 0.8494,                0.62839,                 1.0312,                0.79308,                 1.3274,              0.0005678,              0.0005678,              0.0005678
                    219,                 1.1344,                 0.9854,                  1.483,                0.93406,                0.77917,                0.85167,                0.63279,                  1.041,                0.78799,                 1.3529,              0.0005612,              0.0005612,              0.0005612
                    220,                 1.1513,                0.96086,                 1.4613,                0.95641,                0.76667,                0.84855,                0.63074,                 1.0517,                0.79507,                 1.3431,              0.0005546,              0.0005546,              0.0005546
                    221,                 1.2003,                0.93113,                 1.4426,                0.95886,                0.76667,                0.84724,                0.61914,                 1.0913,                0.82296,                   1.35,               0.000548,               0.000548,               0.000548
                    222,                 1.1978,                  0.976,                 1.4841,                0.93631,                    0.8,                0.85267,                0.60425,                 1.0969,                0.80805,                 1.3757,              0.0005414,              0.0005414,              0.0005414
                    223,                 1.1772,                0.95412,                 1.4325,                 0.9567,                0.80833,                0.85648,                0.64182,                  1.012,                 0.7878,                 1.3212,              0.0005348,              0.0005348,              0.0005348
                    224,                 1.1837,                0.97237,                 1.4439,                0.96466,                0.80417,                0.85661,                0.62272,                 1.0696,                0.81752,                 1.3439,              0.0005282,              0.0005282,              0.0005282
                    225,                 1.2146,                 1.0176,                 1.5321,                0.96464,                0.79577,                0.84944,                0.63456,                 1.0189,                0.82993,                 1.3147,              0.0005216,              0.0005216,              0.0005216
                    226,                 1.1752,                0.96666,                 1.4449,                0.95941,                0.78781,                0.85151,                0.64097,                 1.0086,                0.79776,                 1.3107,               0.000515,               0.000515,               0.000515
                    227,                  1.176,                0.97647,                 1.4896,                0.93632,                0.79644,                0.85376,                0.64678,                0.98734,                0.77479,                 1.2968,              0.0005084,              0.0005084,              0.0005084
                    228,                 1.1839,                 1.0157,                 1.4784,                0.94696,                0.81834,                0.85869,                0.65589,                0.99556,                0.76033,                 1.2949,              0.0005018,              0.0005018,              0.0005018
                    229,                 1.1858,                0.97212,                  1.447,                 0.9199,                0.82917,                0.86013,                0.65769,                0.99795,                0.73596,                 1.3132,              0.0004952,              0.0004952,              0.0004952
                    230,                  1.192,                0.97791,                 1.4635,                0.91469,                0.80415,                0.85761,                0.65085,                0.99221,                 0.7506,                 1.3066,              0.0004886,              0.0004886,              0.0004886
                    231,                 1.1084,                 0.8936,                 1.4085,                0.94965,                    0.8,                0.85513,                0.64968,                0.98722,                0.78779,                 1.2919,               0.000482,               0.000482,               0.000482
                    232,                 1.1373,                0.93781,                 1.4116,                0.97901,                0.77745,                0.85509,                0.64961,                0.99082,                0.76982,                 1.3033,              0.0004754,              0.0004754,              0.0004754
                    233,                 1.0966,                0.92141,                 1.3821,                0.96903,                0.78227,                0.85833,                0.65313,                0.99351,                0.74194,                 1.2991,              0.0004688,              0.0004688,              0.0004688
                    234,                 1.1497,                0.95167,                 1.4482,                0.97289,                0.78333,                0.85816,                0.64087,                  1.021,                0.75632,                 1.3012,              0.0004622,              0.0004622,              0.0004622
                    235,                  1.127,                0.95855,                 1.4214,                0.98403,                0.77083,                0.85992,                0.64391,                 1.0062,                 0.7359,                 1.3195,              0.0004556,              0.0004556,              0.0004556
                    236,                 1.1003,                0.91911,                 1.3908,                0.93977,                 0.8125,                0.86139,                0.64551,                0.98546,                0.73275,                 1.3297,               0.000449,               0.000449,               0.000449
                    237,                 1.1231,                0.94961,                 1.4262,                0.95564,                0.80776,                0.86657,                0.65585,                0.94326,                0.73127,                 1.2771,              0.0004424,              0.0004424,              0.0004424
                    238,                 1.1314,                0.96471,                 1.4169,                0.95514,                0.79848,                0.85978,                0.66419,                0.95015,                0.72571,                 1.2727,              0.0004358,              0.0004358,              0.0004358
                    239,                  1.107,                 0.8913,                 1.4004,                0.92777,                0.80833,                0.85914,                0.66111,                0.97002,                0.73608,                 1.2915,              0.0004292,              0.0004292,              0.0004292
                    240,                 1.0884,                 0.8585,                 1.4261,                0.95498,                0.79546,                0.86113,                0.65287,                0.98408,                0.77186,                 1.2811,              0.0004226,              0.0004226,              0.0004226
                    241,                 1.1277,                0.93564,                 1.4437,                0.96493,                0.80247,                0.85739,                0.65397,                0.94583,                0.80201,                 1.2623,               0.000416,               0.000416,               0.000416
                    242,                 1.1101,                0.91891,                 1.4231,                0.98967,                  0.798,                0.86194,                0.65937,                0.93308,                0.76214,                 1.2514,              0.0004094,              0.0004094,              0.0004094
                    243,                 1.1376,                0.91214,                 1.4168,                0.98974,                0.80395,                0.86442,                0.66642,                0.94096,                 0.7136,                  1.253,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.0836,                 0.9088,                 1.4115,                0.98453,                0.79559,                0.86248,                0.66589,                0.94196,                0.73826,                 1.2532,              0.0003962,              0.0003962,              0.0003962
                    245,                 1.0716,                0.87054,                 1.3906,                0.97477,                0.80475,                0.86048,                0.66231,                0.93917,                0.76483,                 1.2586,              0.0003896,              0.0003896,              0.0003896
                    246,                 1.1083,                 0.8868,                 1.3667,                0.95321,                0.82083,                0.86176,                0.65851,                0.95381,                0.76093,                 1.2692,               0.000383,               0.000383,               0.000383
                    247,                 1.1002,                0.90935,                 1.3958,                0.97558,                    0.8,                 0.8632,                0.65954,                0.96516,                 0.7396,                 1.2848,              0.0003764,              0.0003764,              0.0003764
                    248,                 1.1023,                0.89776,                 1.4039,                0.97436,                 0.7916,                0.86236,                0.66421,                0.93984,                0.73209,                 1.2616,              0.0003698,              0.0003698,              0.0003698
                    249,                  1.124,                0.90628,                 1.4245,                0.97444,                0.79421,                0.86347,                0.66984,                0.92489,                0.70479,                 1.2472,              0.0003632,              0.0003632,              0.0003632
                    250,                 1.1177,                 0.8783,                 1.3939,                0.94477,                0.81667,                0.85975,                0.65414,                 0.9492,                0.74215,                 1.2582,              0.0003566,              0.0003566,              0.0003566
                    251,                 1.1058,                0.90522,                 1.4196,                 0.9842,                 0.8125,                0.86875,                0.67001,                0.92726,                0.70527,                 1.2438,                0.00035,                0.00035,                0.00035
                    252,                  1.106,                0.91083,                 1.4381,                0.96043,                0.80902,                0.86602,                0.66566,                0.94284,                0.70681,                 1.2653,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.0722,                0.84673,                 1.3502,                0.94627,                0.80717,                0.86309,                0.66216,                0.94684,                0.70795,                 1.2651,              0.0003368,              0.0003368,              0.0003368
                    254,                 1.0962,                0.88391,                  1.418,                0.97015,                0.81249,                0.86386,                0.65766,                0.94826,                0.70521,                 1.2579,              0.0003302,              0.0003302,              0.0003302
                    255,                 1.1046,                0.89951,                 1.4309,                 0.9362,                0.81667,                0.86195,                 0.6647,                0.93656,                0.71935,                 1.2508,              0.0003236,              0.0003236,              0.0003236
                    256,                  1.099,                0.89106,                 1.4138,                0.95447,                0.82083,                0.86633,                0.66673,                0.92988,                0.70201,                 1.2488,               0.000317,               0.000317,               0.000317
                    257,                  1.001,                0.78519,                 1.3307,                0.94445,                0.82917,                0.86846,                 0.6739,                0.91199,                0.68012,                 1.2427,              0.0003104,              0.0003104,              0.0003104
                    258,                 1.0796,                0.84026,                 1.3715,                0.96064,                0.81353,                0.86745,                0.66805,                0.92347,                0.67844,                 1.2353,              0.0003038,              0.0003038,              0.0003038
                    259,                 1.0388,                 0.8611,                 1.3425,                0.96514,                0.80757,                0.86214,                 0.6625,                0.92393,                0.70975,                 1.2287,              0.0002972,              0.0002972,              0.0002972
                    260,                 1.1047,                0.88945,                  1.365,                0.94395,                0.82083,                0.86567,                0.67363,                0.91104,                0.70253,                 1.2266,              0.0002906,              0.0002906,              0.0002906
                    261,                 1.0821,                0.86364,                 1.3931,                0.98207,                0.80833,                0.86993,                0.68433,                0.89586,                0.69121,                 1.2178,               0.000284,               0.000284,               0.000284
                    262,                 1.0943,                0.84383,                  1.397,                0.93871,                0.82957,                0.86953,                0.67554,                0.91327,                0.68715,                 1.2258,              0.0002774,              0.0002774,              0.0002774
                    263,                 1.0539,                0.86311,                 1.3678,                0.97479,                0.80833,                0.86933,                0.67629,                0.91545,                  0.685,                 1.2247,              0.0002708,              0.0002708,              0.0002708
                    264,                 1.0653,                0.86631,                 1.3772,                0.95633,                0.82118,                0.86757,                0.68164,                0.87951,                0.70919,                 1.2041,              0.0002642,              0.0002642,              0.0002642
                    265,                 1.0559,                 0.8061,                 1.4104,                0.94722,                0.82917,                0.86573,                0.68027,                0.86864,                0.72638,                 1.1967,              0.0002576,              0.0002576,              0.0002576
                    266,                 1.1029,                0.94052,                 1.4172,                0.96634,                  0.825,                0.86713,                0.67974,                0.88147,                0.69666,                 1.2037,               0.000251,               0.000251,               0.000251
                    267,                 1.0019,                0.79072,                 1.3307,                0.95675,                 0.8375,                0.87063,                0.67698,                0.89736,                0.67255,                 1.2111,              0.0002444,              0.0002444,              0.0002444
                    268,                 1.0377,                0.81035,                 1.3611,                0.97483,                 0.8069,                0.87099,                0.68164,                0.90266,                0.65727,                 1.2224,              0.0002378,              0.0002378,              0.0002378
                    269,                 1.0398,                0.81455,                 1.3509,                0.97475,                0.80429,                0.87134,                0.68216,                0.88584,                0.65489,                 1.2205,              0.0002312,              0.0002312,              0.0002312
                    270,                 1.0795,                  0.873,                  1.368,                0.98984,                0.81182,                0.87299,                0.67741,                0.90326,                0.65171,                 1.2263,              0.0002246,              0.0002246,              0.0002246
                    271,                 1.0546,                0.86505,                 1.3795,                 0.9753,                0.81667,                0.87317,                 0.6777,                 0.8963,                0.64854,                  1.212,               0.000218,               0.000218,               0.000218
                    272,                 1.0379,                0.80123,                 1.3074,                 0.9752,                 0.8193,                0.87226,                0.68154,                0.89134,                0.65646,                 1.2004,              0.0002114,              0.0002114,              0.0002114
                    273,                 1.0336,                0.84551,                 1.3517,                0.97637,                0.82083,                0.87262,                 0.6841,                0.87708,                0.65332,                  1.198,              0.0002048,              0.0002048,              0.0002048
                    274,                 1.0099,                0.83018,                 1.3198,                0.98496,                0.81876,                0.87291,                0.68965,                 0.8781,                0.65987,                 1.2025,              0.0001982,              0.0001982,              0.0001982
                    275,                 1.0272,                0.84518,                 1.3893,                0.97045,                0.82095,                0.87159,                0.68528,                0.86986,                0.66852,                 1.1937,              0.0001916,              0.0001916,              0.0001916
                    276,                 1.0072,                 0.8588,                 1.3742,                0.96137,                 0.8295,                 0.8697,                0.68515,                0.85907,                0.67512,                 1.1902,               0.000185,               0.000185,               0.000185
                    277,                 1.0468,                0.86917,                 1.3789,                0.98477,                0.80824,                0.86806,                0.68434,                0.85254,                0.67046,                 1.1912,              0.0001784,              0.0001784,              0.0001784
                    278,                 1.0482,                0.89072,                 1.4151,                0.97533,                0.82357,                0.86882,                0.68942,                0.84742,                0.65017,                 1.1872,              0.0001718,              0.0001718,              0.0001718
                    279,                 1.0149,                0.79563,                  1.311,                0.99494,                0.82001,                0.87069,                0.68877,                0.85853,                0.64635,                 1.1884,              0.0001652,              0.0001652,              0.0001652
                    280,                 1.0923,                0.86942,                 1.3722,                0.98978,                0.83333,                0.87459,                0.68628,                0.86022,                0.64403,                  1.184,              0.0001586,              0.0001586,              0.0001586
                    281,                0.99198,                0.80567,                 1.3207,                0.99497,                0.82367,                0.87649,                0.68685,                0.86117,                0.64182,                  1.183,               0.000152,               0.000152,               0.000152
                    282,                 1.0307,                0.78871,                 1.3341,                0.99293,                0.82083,                0.87689,                0.69121,                0.85707,                0.63825,                  1.177,              0.0001454,              0.0001454,              0.0001454
                    283,                 1.0787,                 0.8475,                 1.3742,                0.99497,                0.82499,                0.87587,                0.69074,                0.84934,                0.63196,                 1.1701,              0.0001388,              0.0001388,              0.0001388
                    284,                 1.0026,                0.76789,                  1.309,                0.98205,                  0.825,                0.87445,                0.69795,                0.84346,                0.62772,                 1.1659,              0.0001322,              0.0001322,              0.0001322
                    285,                 1.0234,                0.87886,                 1.3903,                 0.9752,                0.81934,                0.87344,                0.69428,                 0.8495,                0.63517,                 1.1686,              0.0001256,              0.0001256,              0.0001256
                    286,                0.97905,                 0.8287,                 1.3181,                0.95997,                 0.8375,                0.87335,                 0.6947,                0.85444,                0.64622,                  1.171,               0.000119,               0.000119,               0.000119
                    287,                0.98634,                0.86279,                 1.3275,                 0.9652,                0.83333,                0.87331,                0.68775,                0.85215,                0.64738,                 1.1713,              0.0001124,              0.0001124,              0.0001124
                    288,                 1.0213,                0.81791,                 1.3736,                0.98511,                0.82672,                0.87355,                0.69285,                0.83692,                 0.6394,                 1.1621,              0.0001058,              0.0001058,              0.0001058
                    289,                 1.0219,                0.84061,                  1.343,                0.99498,                0.82591,                0.87466,                0.69784,                0.82793,                0.63459,                 1.1578,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                 1.0551,                 0.8597,                 1.4109,                0.98723,                0.82083,                0.87477,                0.70113,                0.82213,                0.63757,                 1.1542,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.98446,                0.84091,                 1.2694,                0.98092,                0.82917,                 0.8733,                0.69798,                0.82128,                 0.6556,                 1.1518,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                  1.016,                0.82517,                  1.308,                 0.9801,                0.82099,                0.87015,                0.69687,                0.83191,                0.66707,                 1.1505,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.94557,                0.76243,                 1.2465,                0.97402,                0.82083,                0.86977,                0.69166,                0.84653,                0.66868,                 1.1553,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.98443,                0.75007,                 1.3031,                  0.974,                  0.825,                0.86843,                0.69231,                 0.8462,                0.66533,                 1.1573,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.96628,                0.76764,                 1.3085,                0.97782,                  0.825,                0.86862,                0.69416,                0.84321,                0.66138,                  1.158,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.97763,                0.74613,                 1.2898,                0.98027,                0.82806,                 0.8693,                 0.6935,                0.83637,                0.65598,                 1.1559,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.93674,                0.75511,                 1.2554,                0.97074,                0.82939,                0.86926,                0.69442,                 0.8314,                0.65007,                 1.1523,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                 0.9767,                0.71143,                 1.2926,                0.97067,                0.82742,                0.86963,                0.69704,                0.82544,                0.64584,                  1.148,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.96414,                0.72658,                 1.3022,                0.96866,                  0.825,                0.86996,                0.69759,                0.82477,                0.64496,                 1.1465,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                0.95516,                0.72629,                 1.3032,                0.99493,                0.81812,                0.87056,                0.69781,                0.82286,                0.64605,                 1.1447,               2.66e-05,               2.66e-05,               2.66e-05
